animalID,orgID,status,name
15346533,9312,Available,Elwood
15346535,2866,Available,Pup Ebony
15346538,7009,Available,Bindi
15346539,1495,Available,Tommy
15346542,1495,Available,Tuffy
15346545,1488,Available,Anna - PENDING
15346547,8792,Available,Sugar
15346549,8792,Available,Spice
15346550,4367,Available,MONKEY
15346568,1931,Available,HULK
15346587,4475,Available,Chester - ADOPTED!!
15346591,1409,Available,Smoke
15346594,7028,Available,Luthor
15346596,1952,Available,CONRAD
15346597,1952,Available,BALDWIN
15346607,1978,Available,*GRETCHEN
15346672,3055,Available,ZEYDA
15346689,3697,Available,GIGGY
15346718,4715,Available,TOBY
15346728,105,Available,Sue
15346731,568,Available,BRANDO
15346769,2643,Available,Ace
15346770,1488,Available,Maurice
15346772,1720,Available,Liv
15346781,7028,Available,Baxter
15346817,1488,Available,Nora
15346819,2643,Available,Buzz
15346831,2643,Available,Chase
15346833,8797,Available,Samson
15346835,8836,Available,Popeye
15346838,2643,Available,Missy
15346841,5998,Available,**RED** MEET MARCH 7TH!**
15346846,2643,Available,Theo
15346853,3428,Available,Aurora
15346854,1409,Available,Shady
15346855,4774,Available,Chunk Bonded to Cookie
15346856,3428,Available,CG
15346858,3428,Available,Chunck
15346859,3428,Available,Duncan
15346860,3428,Available,Fern
15346861,3428,Available,Fiona
15346863,3428,Available,Francene
15346865,6976,Available,Woolworth
15346866,4774,Available,Cookie bonded to Chunk
15346868,3428,Available,Manny
15346869,3428,Available,Maxwell
15346870,6940,Available,Loni *COURTESY LISTING*
15346872,3428,Available,Peanut
15346878,3428,Available,Apollo
15346884,7028,Available,Margot
15346885,4367,Available,NILES
15346890,323,Available,Tessa
15346893,323,Available,Tucker
15346894,3428,Available,Tonka
15346897,323,Available,Trixter
15346900,5184,Available,Sylvester
15346926,3428,Available,Rayne
15346931,6744,Available,Godfrey PC
15346937,8620,Available,Gigi
15346939,3428,Available,Myst
15346942,854,Available,Midge - ADOPTION PENDING!
15346944,4367,Available,FRASER
15346945,6744,Available,Godfrey PC
15346946,6744,Available,Godfrey PC
15346947,6744,Available,Godfrey PC
15346948,6744,Available,Godfrey PC
15346949,6744,Available,Godfrey PC
15346950,6744,Available,Godfrey PC
15346951,7885,Available,Ben
15346963,1938,Available,@ *DAKOTA
15347006,3055,Available,JENNY
15347008,3055,Available,ROCCO
15347010,3055,Available,BELLA
15347016,993,Available,Luvie
15347046,3428,Available,Tilley
15347049,6744,Available,Godfrey PC
15347051,6744,Available,Godfrey PC
15347052,7885,Available,Jerry
15347053,6744,Available,Godfrey PC
15347054,6744,Available,Godfrey PC
15347055,8195,Available,Lady
15347056,6744,Available,Godfrey PC
15347060,6744,Available,Outlaw JuM
15347061,8195,Available,Darling
15347066,1703,Available,Sunbear
15347070,9089,Available,Dean
15347075,6744,Available,Outlaw JuM
15347076,6744,Available,Outlaw JuM
15347077,6744,Available,Outlaw JuM
15347079,8652,Available,Samson
15347082,7995,Available,Bella
15347088,8652,Available,Larry Joe
15347096,7678,Available,Bambi
15347100,6744,Available,Outlaw JuM
15347103,2683,Available,Mr. Business
15347104,8652,Available,Rain
15347106,8652,Available,Charlie
15347110,8771,Available,Baconeta (bonded to Tofu)
15347111,7678,Available,Buster
15347112,5724,Available,Moira
15347113,5059,Available,Comet
15347117,1776,Available,Selena
15347119,3313,Available,Uma
15347123,5724,Available,Alexis
15347126,7015,Available,Cyrus
15347132,6769,Available,KWASIMOTO
15347138,5801,Available,Superbowl
15347139,5724,Available,Stevie
15347166,5544,Available,Victory D5016
15347180,1931,Available,ROSIE
15347194,1931,Available,SAMSON
15347233,2221,Available,REN
15347249,3055,Available,DAISY
15347256,4432,Available,LILO
15347257,242,Available,Pouncer
15347259,4480,Available,PAPI
15347262,8652,Available,Bob
15347263,5220,Available,ZUKO
15347264,5220,Available,ZIGZAG
15347272,8652,Available,Dawson
15347273,8186,Available,PIPER
15347279,4503,Available,VALENTINE BARKLEY
15347282,8652,Available,Klaus
15347284,8652,Available,Lizzy
15347286,8652,Available,Sadie
15347290,8603,Available,Century
15347293,8652,Available,Spark
15347294,8652,Available,Dawson
15347299,9216,Available,Mick
15347302,8603,Available,Frostine
15347305,9216,Available,Meatloaf
15347307,9216,Available,Sebastian
15347308,9216,Available,Freddie
15347309,9216,Available,Snoop
15347311,9216,Available,Etta
15347313,5544,Available,Vega D5014
15347323,7016,Available,Frito
15347325,9216,Available,Murphy
15347328,9216,Available,Topanga
15347329,7016,Available,Cheeto
15347333,5227,Available,Sawyer
15347334,9216,Available,Rosie
15347339,3313,Available,Noel
15347344,5544,Available,Peppermint D5003
15347348,6222,Available,Midge
15347349,6744,Available,Chevy JuM
15347351,6744,Available,Chevy JuM
15347353,6744,Available,Chevy JuM
15347354,6744,Available,Chevy JuM
15347355,6744,Available,Chevy JuM
15347357,6744,Available,Chevy JuM
15347358,6744,Available,Chevy JuM
15347359,6744,Available,Chevy JuM
15347360,6744,Available,Chevy JuM
15347361,5227,Available,Levi
15347362,6744,Available,Chevy JuM
15347363,6744,Available,Chevy JuM
15347364,6744,Available,Chevy JuM
15347365,6744,Available,Chevy JuM
15347366,8652,Available,Sirius
15347367,513,Available,Bella #2 (pending)
15347368,8652,Available,Elara
15347369,8652,Available,Cassiopeia
15347370,3313,Available,Nicholas
15347371,8652,Available,Cosmo
15347373,8652,Available,Calisto
15347376,8652,Available,Titan
15347380,8615,Available,Hermès and Hypnos
15347382,8652,Available,Brownie
15347388,8652,Available,Everest
15347392,8652,Available,Francine
15347394,8652,Available,Jeffery Jefferson
15347395,8652,Available,Monk
15347397,5544,Available,Gunnar D5010 - ADOPTION PENDING
15347399,8652,Available,Max
15347401,3111,Available,Marcy
15347402,242,Available,June
15347403,1689,Available,Chip- adopted 2-15-20!
15347419,1850,Available,Cupcake
15347420,8433,Available,Baby Bear
15347424,1850,Available,Brownie
15347425,1850,Available,Tiramisu
15347426,1850,Available,Blondie
15347427,8433,Available,Bruiser
15347432,8433,Available,Mellow
15347435,8433,Available,Romeo
15347478,5450,Available,Othello
15347481,4118,Available,Landry's Bradshaw-Fostered in Washington
15347484,4118,Available,Landry's  Payton_Fostered in Washington
15347486,5166,Available,Bree
15347491,1883,Available,SAGE
15347492,1883,Available,STELLA
15347496,8093,Available,Nina Tostones
15347615,6911,Available,Anya
15347657,6416,Available,Alf (Coming 2-23) PENDING ADOPTION
15347658,4503,Available,SASSY BARKLEY
15347661,6911,Available,Lynda
15347665,792,Available,Piper- Courtesy Listing
15347667,6911,Available,Danny
15347669,993,Available,Cashew -Foster Needed
15347673,792,Available,Phoebe- Courtesy Listing
15347674,6911,Available,Wilbur
15347675,4853,Available,JJ
15347678,5416,Available,Liza
15347682,792,Available,Manning- Courtesy Listing
15347683,8771,Available,Gibbs (Bonded to Cassidy)
15347698,3221,Available,Suavelle
15347699,3221,Available,Jay
15347702,5089,Available,Winston
15347707,5089,Available,Torchy
15347709,5089,Available,Judith
15347710,5089,Available,Wisteria
15347712,5089,Available,The Boop Snoot
15347714,5089,Available,Pinball Scene
15347715,5089,Available,Bobble Bun
15347716,5089,Available,Magic Box Cat
15347717,5089,Available,Snox Bops
15347722,5089,Available,Timmy
15347728,5089,Available,Roxy
15347729,5089,Available,Ginger
15347733,1175,Available,Ray Ray
15347734,1175,Available,Roxie
15347735,1213,Available,Benji
15347737,8838,Available,Christmas Carols
15347740,8838,Available,Christmas Tree
15347741,8838,Available,Christmas Snow
15347764,1207,Available,Chris
15347765,1207,Available,Laurie
15347766,1207,Available,Dom
15347767,1207,Available,Tippy
15347768,1207,Available,Sassy
15347769,1207,Available,Dakari
15347775,1207,Available,Dallas
15347776,1207,Available,Oreo
15347777,1207,Available,Karma
15347797,9408,Available,Graham Cracker
15347799,2010,Available,MAC
15347801,2379,Available,Francesca Faulkner
15347802,2379,Available,Hunny Bunny
15347803,2379,Available,Jeanie
15347805,2379,Available,Ripley
15347806,2718,Available,Buddy
15347813,5924,Available,Oberon
15347814,5924,Available,Peep" Calvin w\/Bolt
15347815,5924,Available,Pearl" Bolt w\/Calvin
15347830,7029,Available,Ava
15347831,7029,Available,Jonah
15347832,7029,Available,Lara
15347833,7029,Available,Marmalade
15347834,7029,Available,Dove
15347855,7955,Available,Snowball & Pickles - males (BONDED PAIR)
15347856,7955,Available,Rusty - male
15347876,9048,Available,Felicia
15347877,1623,Available,Sabrina
15347879,1623,Available,Puff  (CL)
15347884,8748,Available,Camellia20
15347890,8087,Available,Dog Cage 16
15347894,8087,Available,Dog Cage 11
15347897,243,Available,Baby Girl
15347910,5604,Available,Eureka
15347912,5604,Available,Quixote
15347913,5604,Available,Howdy
15347915,8087,Available,Dog Cage 17
15347921,1811,Available,Scooby
15347923,1811,Available,Shannon
15347929,6261,Available,Blackie (Kenneth Foster Rd)
15347935,6261,Available,Punch\/Chief
15347937,6261,Available,Roxie
15347938,6261,Available,Whitey (Hopson Rd)
15347963,5922,Available,Kit Syd from Mexico
15347964,8252,Available,Kung Fooie
15347966,5173,Available,SMOKEY & ELROY
15347969,1703,Available,Bea
15347972,6552,Available,Trinity
15347975,8252,Available,Chewey
15347982,3799,Available,Zuma
15347983,2547,Available,Bitsie 22
15347984,2547,Available,Mitzie 22
15347985,2547,Available,Po
15347986,6523,Available,Hobbes
15347994,2655,Available,Cooper
15347998,2701,Available,Mystic
15348000,126,Available,Luella
15348005,126,Available,Melanie
15348011,6404,Available,Winsome Cooper
15348013,7150,Available,Sebastian
15348020,1488,Available,Blue - PENDING
15348026,5359,Available,Mia
15348053,3024,Available,ALLYSON
15348063,3112,Available,BRISA
15348064,3112,Available,BORA BORA
15348088,4702,Available,PEPPER
15348103,7003,Available,KITTY
15348112,1488,Available,Knuckles - PENDING
15348113,1488,Available,Tails - PENDING
15348114,5880,Available,Kevina
15348117,5880,Available,Sweetie Pie
15348122,956,Available,Max Lonestar*
15348127,8195,Available,Finn
15348129,8463,Available,Molly
15348131,8463,Available,Macy
15348150,8620,Available,Dash
15348152,663,Available,Coby
15348154,6178,Available,Lucy
15348159,2821,Available,Mary
15348167,2712,Available,Cream
15348169,5359,Available,Clara
15348170,8640,Available,Hazel
15348171,8640,Available,Buddy
15348172,6342,Available,Bryant
15348184,6342,Available,Apollo
15348190,4255,Available,Brownie
15348191,1021,Available,Katie and Blackie
15348192,6342,Available,Lola Renee
15348196,5359,Available,Grady
15348197,6342,Available,Lacey
15348200,3426,Available,Bambi Baby
15348205,6342,Available,Libby
15348206,7060,Available,Scruffy
15348276,2051,Available,KILO
15348336,5304,Available,Ginger HW+
15348339,5304,Available,Hildie
15348346,5304,Available,Molly
15348357,5304,Available,Pumbea
15348360,5304,Available,Sadie
15348361,5304,Available,Kaylie HW+
15348362,5304,Available,Cody nka Kodi
15348368,5304,Available,Magenta
15348384,5304,Available,Sheila
15348388,5304,Available,Scarlet
15348392,5304,Available,Salli
15348394,5304,Available,Sierra
15348416,6342,Available,Verity
15348432,8186,Available,NICKY
15348433,8388,Available,ROCKY
15348444,8792,Available,Chip
15348449,773,Available,Patsy in TN
15348454,8792,Available,Frank
15348457,6365,Available,Ariana
15348471,8792,Available,Nova
15348477,6365,Available,Lady Bug
15348478,8792,Available,Amber
15348480,6365,Available,Midnight
15348481,8792,Available,Molly
15348482,2924,Available,Ming
15348484,871,Available,Tucker
15348490,2869,Available,Susie
15348493,6365,Available,Tux
15348496,5532,Available,Delilah & Camilla
15348504,3152,Available,Frosty
15348510,3144,Available,Truvie
15348512,8406,Available,Eyeore
15348513,7968,Available,Mikey
15348514,6404,Available,Bubbles and Wally! Cute Kitten Sisters
15348517,3939,Available,Piper
15348520,8406,Available,Roo
15348523,4703,Available,Alfalfa--In Foster
15348524,4703,Available,Darla--In Foster
15348525,4703,Available,Buckwheat--In Foster
15348526,4703,Available,Hera--In Foster
15348538,4860,Available,Ripley
15348551,5304,Available,Moe HW+
15348558,3735,Available,Misty 3
15348561,3735,Available,Sandy 8
15348563,81,Available,32151 Louie
15348566,5880,Available,Simone
15348568,1816,Available,Grace
15348570,8467,Available,2001-0457 Cat (PetSmart)
15348572,1816,Available,Maggie
15348573,8591,Available,Faye 1176
15348576,2464,Available,Wrigley
15348578,1816,Available,Rocky
15348586,1816,Available,Tina
15348588,1816,Available,Henderson
15348594,1816,Available,Fynn
15348597,1816,Available,Baxter
15348604,1816,Available,Bruno
15348652,1951,Available,*BERNARD
15348654,1951,Available,*PEONY
15348659,1951,Available,*ALEISTER
15348660,1951,Available,*CROWLEY
15348662,1952,Available,LOKI
15348754,8591,Available,Sable 1177
15348762,4054,Available,RU
15348763,4054,Available,DOUGIE
15348771,4432,Available,SMOOTHIE
15348773,4480,Available,GORDO
15348813,6763,Available,MISTY
15348816,6974,Available,GISELLE
15348817,6990,Available,PATCHES
15348826,7190,Available,HOMER
15348827,7190,Available,BART
15348833,8388,Available,COLE
15348834,8420,Available,ARCHIE
15348841,956,Available,Caruso SCAS
15348842,5550,Available,Astrid
15348848,8498,Available,Lady
15348851,5550,Available,Albert and Milena
15348855,5880,Available,Betty
15348856,8289,Available,Rio
15348858,3426,Available,BiBi
15348859,5880,Available,Thor
15348860,8406,Available,Spottie
15348862,8497,Available,Goliath
15348867,8591,Available,Hudson 1178
15348868,3735,Available,Oliver 3
15348881,8646,Available,Max
15348882,8646,Available,Gizmo
15348883,9309,Available,Wynston
15348889,5371,Available,MOUSE 2
15348901,8423,Available,Aries
15348904,8423,Available,Apollo
15348907,8423,Available,Bennett
15348909,8160,Available,Rowling
15348910,3426,Available,Orio
15348911,8423,Available,Wylie
15348913,4403,Available,Kendall
15348915,8423,Available,Joe Perry
15348918,8423,Available,Tommy Lee
15348919,8497,Available,Ramona
15348921,6342,Available,Cricket
15348926,6342,Available,Mona
15348929,8423,Available,Jordy
15348935,6342,Available,TyTy
15348936,8660,Available,Bow
15348939,4503,Available,SNOOPY BARKLEY
15348941,6342,Available,Snow Ball
15348945,6685,Available,Angelou
15348946,6685,Available,Fitzgerald
15348948,6685,Available,Austen
15348949,6685,Available,Steinbeck
15348958,6127,Available,Raven
15348961,4041,Available,Di-Di
15348969,6966,Available,Sterling
15348987,4041,Available,Go-Go
15348988,4264,Available,Butter
15348990,956,Available,Casino SCAS
15348991,956,Available,Chandler SCAS RM
15348992,956,Available,Chestnut SCAS RM
15348993,871,Available,Tyrion
15348994,2894,Available,Nina
15348995,956,Available,Chewy SCAS
15348997,956,Available,Clancy SCAS RM
15348999,5544,Available,Zira C3076
15349000,2894,Available,Stormy
15349001,276,Available,Norman
15349006,7733,Available,Nana
15349008,2894,Available,Lily
15349014,1414,Available,A212049
15349015,1414,Available,A212050
15349020,1914,Available,KNICKERS
15349021,6168,Available,Black Pearl
15349022,1915,Available,SAMMY
15349023,1915,Available,MCBEAL
15349036,1931,Available,STACY
15349046,1937,Available,JAZZ
15349073,2004,Available,*TYSON
15349076,2894,Available,Roxie
15349079,2013,Available,LEANN
15349086,2032,Available,JAY
15349125,2098,Available,*SAMMIE
15349135,2364,Available,ROSCOE
15349136,2364,Available,DANIELLE
15349152,3055,Available,DEXTER
15349217,4305,Available,BEASLEY
15349220,4479,Available,MAX
15349226,5204,Available,*GALLAGHER
15349231,5305,Available,A587683
15349250,5920,Available,*SHANIA
15349279,6870,Available,OLIVER
15349280,6870,Available,SEBASTIAN
15349281,6974,Available,DIESEL
15349284,6974,Available,FRANCINE
15349285,6974,Available,A035783
15349288,6974,Available,CHIKO
15349289,6974,Available,CHARLES
15349296,6990,Available,PASHA
15349313,871,Available,Lady Sansa
15349316,8932,Available,SHERLOCK
15349317,9044,Available,MURPHY
15349318,9044,Available,SWEET PEA
15349329,5544,Available,Nala C3077
15349330,2894,Available,Deuce
15349339,6329,Available,Dana
15349341,6127,Available,Tanner
15349342,871,Available,Lucky and Clover
15349343,2107,Available,Janice
15349350,2107,Available,Joey
15349360,8379,Available,Vicky
15349361,6941,Available,Calvin- Special Needs
15349362,6127,Available,Dano
15349363,7160,Available,Penny
15349367,8839,Available,ANNA
15349370,2866,Available,Kai
15349379,5657,Available,Crosby
15349382,5657,Available,Jack
15349384,6953,Available,King
15349385,6935,Available,Chris
15349386,6935,Available,Christil
15349388,6935,Available,Polo
15349391,6665,Available,Sylvester
15349395,6260,Available,Roscoe
15349402,8784,Available,Eddie
15349408,5452,Available,Prince Harry
15349409,8591,Available,Ace 1179
15349410,8379,Available,Dixie
15349412,7178,Available,Jordan
15349413,6371,Available,Gillie
15349414,8591,Available,Jade 1180
15349416,6127,Available,Grace
15349421,8591,Available,Skyler 1181
15349422,993,Available,Frisco
15349424,8605,Available,Paul
15349425,6371,Available,Cheese Whiz
15349431,5113,Available,Dasher
15349432,6319,Available,Lilly
15349435,6665,Available,Rambo
15349438,8591,Available,Mia 1182
15349441,1073,Available,Precious Princess
15349444,8605,Available,Jack
15349447,8605,Available,Norma
15349449,7178,Available,Roxi
15349455,6665,Available,Creed
15349456,892,Available,Annabello
15349470,6665,Available,Adrienne
15349472,5281,Available,Betsy B
15349477,523,Available,Mitty
15349482,8591,Available,Fern 1184
15349486,523,Available,Jasper
15349515,2894,Available,Kris
15349533,269,Available,REECE
15349541,3025,Available,CONNIE
15349551,3055,Available,STRIPES
15349560,3788,Available,MARTHA ROSE
15349564,9117,Available,Smudge
15349583,4054,Available,CAP
15349596,8284,Available,Argus
15349600,5204,Available,*ANTHONY
15349605,5305,Available,A587778
15349635,7003,Available,BANJO
15349638,7832,Available,GIBSON
15349639,7832,Available,PETUNIA
15349641,8388,Available,AXEL
15349642,8680,Available,PACO
15349644,8680,Available,BALDWIN
15349661,5281,Available,Maverick B
15349667,4860,Available,Spencer Reid
15349668,4860,Available,Aaron Hotchner
15349669,4860,Available,Derek Morgan
15349671,4860,Available,Baby
15349678,6222,Available,Mushroom
15349684,6371,Available,Butterscotch
15349685,5281,Available,Bindi B
15349686,5281,Available,Minnie B
15349690,4714,Available,Joey
15349695,6917,Available,Chance
15349704,7852,Available,Xena (the Warrior Princess)
15349706,8529,Available,Madison
15349715,4666,Available,Dulce
15349718,7951,Available,Erin (F)
15349870,5922,Available,Indigo from Taiwan
15349873,5452,Available,Baby Onyx
15349877,5657,Available,Mischief
15349909,2655,Available,Bo
15349911,5113,Available,Sara
15349912,5922,Available,Adele from Korea
15349914,5948,Available,Bella the Agility Princess
15349915,8385,Available,Emmy Lou
15349922,512,Available,Stormie
15349923,878,Available,Rhett
15349925,9101,Available,Tango
15349934,1903,Available,LAVENDER
15349966,1966,Available,TECATE
15349973,2004,Available,JAXSON
15350005,2096,Available,ABIGAIL
15350064,3055,Available,JASMINE
15350075,3129,Available,Amadeus
15350103,4433,Available,ZWART
15350104,4479,Available,NINO
15350105,4480,Available,GINGER
15350125,5431,Available,XENA
15350154,6974,Available,SUNSHINE
15350166,7856,Available,Daisy Mae
15350177,8186,Available,BRUNO
15350178,8186,Available,CARLIN
15350181,8683,Available,BAILEY
15350204,3614,Available,Rizzo
15350219,9339,Available,Charlie Chaplin
15350234,5811,Available,Azalea
15350256,8444,Available,Sunny Mama's Moonshine TX
15350268,2780,Available,Koda
15350269,2780,Available,Harley
15350271,2780,Available,Diesel
15350275,5506,Available,Tesla
15350276,2780,Available,Kimbo
15350278,2780,Available,Hunter
15350280,5506,Available,Roxie2
15350293,5558,Available,Logan - Handsome Fella
15350312,1953,Available,KITTLE
15350313,1953,Available,SNICKERDOODLE
15350316,1953,Available,COOKIE
15350317,1953,Available,GRAHAM
15350318,1953,Available,PEPPER
15350322,1978,Available,*THATCHER
15350324,6365,Available,Felix
15350333,2096,Available,STELLA
15350344,2663,Available,LOGAN
15350345,2663,Available,SASSY
15350385,4481,Available,ITACHI
15350392,568,Available,ALPINE
15350400,6974,Available,LILA
15350402,7190,Available,MILO
15350403,7832,Available,TYRONE
15350408,9075,Available,Wolfie
15350410,6365,Available,Victoria
15350412,9075,Available,Marcellus
15350415,6365,Available,Christian James
15350419,9075,Available,Winston
15350421,8087,Available,Dog Cage 06
15350424,8087,Available,Dog Cage 10
15350429,7647,Available,Lovey
15350431,8087,Available,Dog Cage 38
15350432,6365,Available,Astrid
15350433,8087,Available,Dog Cage 37
15350437,8087,Available,Dog Cage 02
15350438,8969,Available,Angus (COURTESY POST)
15350439,5131,Available,Tully
15350443,7647,Available,Chloe
15350448,5866,Available,Milo (Bean)
15350450,7647,Available,Brittany
15350451,1488,Available,Tanya - PENDING
15350455,7647,Available,Robin
15350457,5866,Available,Lela (Jelly)
15350458,1488,Available,Twist - PENDING
15350460,8406,Available,Ruthie
15350463,1488,Available,Oliver
15350466,1488,Available,Jadon - PENDING
15350475,7126,Available,Teenie
15350502,9062,Available,Presley
15350503,9062,Available,Poppy
15350504,9062,Available,Pete
15350505,9062,Available,Percy
15350507,9062,Available,Patton
15350508,9062,Available,Parker
15350511,195,Available,ACD Kenny (Kenosha)
15350512,195,Available,ACDx Dollie
15350513,195,Available,Feline Black Female (sister)
15350514,195,Available,Feline Black Male (brother)
15350520,1618,Available,126444
15350521,6123,Available,Obie
15350523,1488,Available,Dog #5 - PENDING
15350525,1488,Available,Dog #6
15350528,5558,Available,Roxy Gal - Fun Loving Girl!
15350534,6123,Available,Phineas
15350536,6123,Available,Phoenix
15350537,1488,Available,Dog #28 - PENDING
15350538,6123,Available,Parker
15350539,6123,Available,Pandora
15350540,6123,Available,Poppy
15350546,8960,Available,Zelda
15350549,1409,Available,LuLu
15350552,6123,Available,Tump
15350555,8751,Available,Tumnus
15350558,7638,Available,Mimi (Meanie)
15350559,5835,Available,Bailee
15350567,5835,Available,Ferdinand
15350568,6123,Available,Little Man
15350569,7638,Available,Persiphone
15350572,6123,Available,Butter
15350575,2712,Available,Phyllis
15350578,4781,Available,Churro - Costa Mesa
15350579,4781,Available,Licorice - Costa Mesa
15350583,8195,Available,Xena
15350585,1914,Available,MAGGIE
15350586,1918,Available,SADIE
15350589,1931,Available,MOMMA
15350602,1939,Available,*KYRO
15350604,1939,Available,*PIETRO
15350628,2013,Available,ROBIN
15350650,2364,Available,BACIO
15350651,2663,Available,BOOMER
15350652,269,Available,CLETUS
15350675,3025,Available,BRUCE
15350687,3275,Available,CUTIE
15350688,8834,Available,Marley
15350690,8834,Available,Ariel
15350694,8834,Available,Andy Griffith
15350705,3966,Available,BRUCE
15350710,4432,Available,RUSTY
15350711,4433,Available,ISOBEL
15350718,4600,Available,RACHEL
15350721,5204,Available,*NOBLE
15350731,6640,Available,TYBALT
15350743,6280,Available,Gus
15350745,2107,Available,Emmett
15350756,4516,Available,D.D.
15350762,956,Available,Robert Lonestar*
15350765,5550,Available,Reign
15350766,8866,Available,Velvet in TX
15350767,8866,Available,Hudson in TX
15350774,8195,Available,Hercules
15350775,8195,Available,Iolaus
15350777,8195,Available,Gabrielle
15350778,8866,Available,Bliss in TX
15350780,8195,Available,Maiko
15350786,8866,Available,Nils in TX
15350792,8866,Available,Niva in TX
15350794,1858,Available,Tide in Gloucester VA
15350795,7060,Available,Poseidon
15350796,7060,Available,Hades
15350799,6123,Available,Duncan
15350800,7060,Available,Zeus
15350803,7060,Available,Athena
15350804,8801,Available,Emmy
15350805,1858,Available,Lola in Gloucester VA
15350807,7060,Available,Aphrodite
15350809,8801,Available,Ebony
15350814,8801,Available,Scarlett
15350817,4781,Available,Johnson - Claremont
15350821,669,Available,Poppy
15350824,669,Available,Sammy
15350830,4781,Available,Harvey - Claremont
15350831,9339,Available,Raisin
15350832,8866,Available,Yellar in TX
15350835,8866,Available,Radar in TX
15350836,7009,Available,Chloe
15350837,5544,Available,Jax D5017
15350840,8866,Available,McNeely in TX
15350841,5544,Available,Jessie D5019 - ADOPTION PENDING
15350856,2221,Available,BELINDA
15350877,5305,Available,A587826
15350897,5544,Available,Clarita D4997 - ADOPTION PENDING
15350904,5544,Available,Harlow D4998
15350913,9215,Available,Halsey
15350915,4781,Available,Mazie - Costa Mesa
15350916,9293,Available,Mouse
15350918,6744,Available,Reno JuM
15350927,9215,Available,Freddie
15350931,6744,Available,Reno juM
15350932,4781,Available,Toes - Claremont
15350933,6744,Available,Reno JuM
15350934,6744,Available,Reno JuM
15350935,6744,Available,Reno JuM
15350936,6744,Available,Reno JuM
15350938,6744,Available,Reno JuM
15350939,6744,Available,Reno JuM
15350941,6744,Available,Reno JuM
15350942,6744,Available,Reno JuM
15350944,6744,Available,Reno JuM
15350946,6404,Available,Gigi and Walnut: best Buddies
15350949,1228,Available,Noel
15350950,6744,Available,Brylee JuM
15350951,6744,Available,Brylee JuM
15350952,6744,Available,Brylee JuM
15350953,6744,Available,Brylee JuM
15350954,6744,Available,Brylee JuM
15350955,6744,Available,Brylee JuM
15350956,6744,Available,Brylee JuM
15350957,6744,Available,Brylee JuM
15350958,6744,Available,Brylee JuM
15350959,6744,Available,Brylee JuM
15350960,6744,Available,Brylee JuM
15350961,6744,Available,Brylee JuM
15350962,6744,Available,Brylee JuM
15350963,6744,Available,Brylee JuM
15350978,6744,Available,Jasmine JuM
15350979,6744,Available,Jasmine JuM
15350980,6744,Available,Jasmine JuM
15350981,6744,Available,Jasmine juM
15350982,6744,Available,Jasmine JuM
15350983,6744,Available,Jasmine JuM
15350984,6744,Available,Jasmine JuM
15350985,6744,Available,Jasmine JuM
15350986,6744,Available,Jasmine JuM
15350987,6744,Available,Jasmine JuM
15350988,6744,Available,Jasmine JuM
15350989,6744,Available,Jasmine JuM
15351147,7647,Available,Shiloh
15351148,6676,Available,Frick and Frack!
15351153,3197,Available,Hope has love to offer
15351157,7989,Available,Francine
15351160,7989,Available,Gilbert Koala
15351198,7989,Available,Percy
15351200,6911,Available,Rachel
15351201,7989,Available,Houdini
15351203,7989,Available,Rosie
15351204,7989,Available,Taki
15351212,2013,Available,CHERRY
15351213,2013,Available,JOSHUA
15351214,2013,Available,BLOSSOM
15351233,7914,Available,Bonnie
15351234,7914,Available,Bandit
15351236,3221,Available,Billie Bob
15351241,5089,Available,Red
15351248,5089,Available,Bello
15351254,5089,Available,Rey
15351258,1175,Available,La Luna
15351263,9066,Available,Sterling - Lucy
15351282,9187,Available,LeLe
15351283,9187,Available,Ballman
15351284,9187,Available,Yule
15351286,9187,Available,Ethel
15351287,9187,Available,Lucy
15351292,1207,Available,Sabrina
15351293,1207,Available,Moe
15351294,1207,Available,Zipper
15351295,1207,Available,Brook
15351296,1207,Available,Netty
15351297,1207,Available,Jordan
15351298,1207,Available,Smokey
15351299,1207,Available,Teddy
15351305,1207,Available,Midnight 9511
15351306,1207,Available,Aero 9546
15351307,1207,Available,Kaylee 9544
15351309,1207,Available,Unity
15351318,1207,Available,Felicity
15351319,1207,Available,Felicia
15351320,1207,Available,Corbin
15351321,1207,Available,Stevie
15351366,4352,Available,Duke
15351367,4352,Available,Casey
15351368,4352,Available,Stella
15351370,4352,Available,Megan
15351373,243,Available,Noelle
15351378,2379,Available,Gilly
15351392,6230,Available,Oopsie (Sylvester)
15351411,7955,Available,Blackberry
15351412,7955,Available,Mika
15351413,7955,Available,Mally - female
15351414,7955,Available,Isaiah
15351415,4352,Available,Yates
15351428,2395,Available,Steve
15351429,2395,Available,Eleanor
15351456,8599,Available,Mama Quinn's Puppies - Quicksand
15351460,8938,Available,Copper
15351461,8938,Available,Oreo
15351462,1623,Available,Peanut
15351463,1623,Available,Tito
15351464,1623,Available,Nutmeg
15351465,1623,Available,Tigger
15351466,1623,Available,Gummy Bear (CL)
15351496,9308,Available,Sabrina
15351497,9308,Available,Stella
15351498,4352,Available,York
15351500,4352,Available,Yazmin
15351511,4284,Available,Conrad
15351517,4284,Available,Phoebe
15351519,4284,Available,Russ
15351525,5604,Available,Duluth
15351526,5604,Available,Duluth Pup - Brighton - Adopted!
15351527,5604,Available,Duluth Pup - Fairlawn
15351528,5604,Available,Duluth Pup - Lakewalk - Adopted!
